Device_id,Model ID,Task ID,Stream ID,Op Name,OP Type,OP State,Task Type,Task Start Time(us),Task Duration(us),Task Wait Time(us),Block Num,Mix Block Num,HF32 Eligible,Input Shapes,Input Data Types,Input Formats,Output Shapes,Output Data Types,Output Formats,Context ID,aicore_time(us),aic_total_cycles,aic_mac_fp16_ratio,aic_mac_int8_ratio,aic_cube_fops,aiv_time(us),aiv_total_cycles,aiv_vec_fp32_ratio,aiv_vec_fp16_ratio,aiv_vec_int32_ratio,aiv_vec_misc_ratio,aiv_vector_fops
5,1,17,45,/model/layers.0/self_attn/Concat_3,ConcatD,static,AI_VECTOR_CORE,1785400514117898.290	,3.820,0.000000,1,0,NO,"""1,12,1,64;1,12,1,64""",FLOAT16;FLOAT16,ND;ND,"""1,12,1,128""",FLOAT16,ND,N/A,0.0,0,0.0,0.0,0.0,3.342,6015,0.0,0.0,0.0,0.471,90624.0
5,1,18,45,/model/layers.0/self_attn/k_proj/MatMul,BatchMatMulV2,static,AI_CORE,1785400514117902.130	,10.060,0.180000,16,0,NO,"""1,1536;1536,256;256""",FLOAT16;FLOAT16;FLOAT16,ND;ND;NCHW,"""1,256""",FLOAT16,NCHW,N/A,9.101,262114,0.021,0.0,45252608.0,0.0,0,0.0,0.0,0.0,0.0,0.0
5,1,22,45,/model/layers.0/self_attn/Slice_3,StridedSliceD,static,AI_VECTOR_CORE,1785400514117914.450	,1.460,2.190000,2,0,NO,"""1,2,1,128""",FLOAT16,ND,"""1,2,1,64""",FLOAT16,ND,N/A,0.0,0,0.0,0.0,0.0,0.864,3112,0.0,0.0,0.0,0.005,512.0
5,1,23,45,/model/layers.0/self_attn/Neg_1,Neg,static,AI_VECTOR_CORE,1785400514117915.930	,1.140,0.040000,1,0,NO,"""1,2,1,64""",FLOAT16,ND,"""1,2,1,64""",FLOAT16,ND,N/A,0.0,0,0.0,0.0,0.0,0.594,1069,0.001,0.001,0.0,0.004,320.0
5,1,24,45,/model/layers.0/self_attn/Slice_2,StridedSliceD,static,AI_VECTOR_CORE,1785400514117917.090	,1.360,0.000000,2,0,NO,"""1,2,1,128""",FLOAT16,ND,"""1,2,1,64""",FLOAT16,ND,N/A,0.0,0,0.0,0.0,0.0,0.725,2609,0.0,0.0,0.0,0.006,512.0
5,1,25,45,/model/layers.0/self_attn/Concat_4,ConcatD,static,AI_VECTOR_CORE,1785400514117918.470	,3.860,0.140000,1,0,NO,"""1,2,1,64;1,2,1,64""",FLOAT16;FLOAT16,ND;ND,"""1,2,1,128""",FLOAT16,ND,N/A,0.0,0,0.0,0.0,0.0,3.315,5967,0.0,0.0,0.0,0.473,90304.0
5,1,26,45,PartitionedCall_/model/Transpose_Transpose_6,Transpose,static,AI_VECTOR_CORE,1785400514117922.370	,137.200,0.000000,48,0,NO,"""1,4096,112,128;4""",FLOAT16;INT32,ND;ND,"""1,112,4096,128""",FLOAT16,ND,N/A,0.0,0,0.0,0.0,0.0,127.964,11056081,0.0,0.0,0.0,0.0,12288.0
5,1,30,45,PartitionedCall_/model/layers.0/self_attn/Gather_3_gatherv2_22,GatherV2,static,AI_VECTOR_CORE,1785400514118061.790	,1.640,2.300000,1,0,NO,"""4097,128;1,1;""",FLOAT16;INT64;INT32,ND;ND;ND,"""1,1,128""",FLOAT16,ND,N/A,0.0,0,0.0,0.0,0.0,1.078,1940,0.0,0.0,0.0,0.005,288.0
5,1,33,45,PartitionedCall_/model/layers.0/self_attn/Gather_4_gatherv2_27,GatherV2,static,AI_VECTOR_CORE,1785400514118063.610	,1.360,0.110000,1,0,NO,"""4097,128;1,1;""",FLOAT16;INT64;INT32,ND;ND;ND,"""1,1,128""",FLOAT16,ND,N/A,0.0,0,0.0,0.0,0.0,0.801,1442,0.0,0.0,0.0,0.006,288.0
5,1,34,45,/model/layers.0/self_attn/Mul_2/model/layers.0/self_attn/Mul_3/model/layers.0/self_attn/Add_2,AutomaticBufferFusionOp,static,AI_VECTOR_CORE,1785400514118065.010	,1.420,0.140000,1,0,NO,"""1,2,1,128;1,1,1,128;1,2,1,128;1,1,1,128""",FLOAT16;FLOAT16;FLOAT16;FLOAT16,ND;ND;ND;ND,"""1,2,1,128""",FLOAT16,ND,N/A,0.0,0,0.0,0.0,0.0,0.835,1503,0.004,0.004,0.0,0.004,1344.0
5,1,35,45,/model/layers.0/self_attn/Mul/model/layers.0/self_attn/Mul_1/model/layers.0/self_attn/Add_1/model/layers.0/self_attn/Div_2,AutomaticBufferFusionOp,static,AI_VECTOR_CORE,1785400514118066.450	,1.760,0.080000,1,0,NO,"""1,12,1,128;1,1,1,128;1,12,1,128;1,1,1,128;""",FLOAT16;FLOAT16;FLOAT16;FLOAT16;FLOAT16,ND;ND;ND;ND;ND,"""1,12,1,128""",FLOAT16,ND,N/A,0.0,0,0.0,0.0,0.0,1.172,2109,0.04,0.017,0.0,0.004,10272.0
5,1,36,45,/model/Concat_3,ConcatD,static,AI_VECTOR_CORE,1785400514118068.230	,7.160,0.000000,47,0,NO,"""1,1,4096;1,1,1""",FLOAT;FLOAT,NCHW;NCHW,"""1,1,4097""",FLOAT,NCHW,N/A,0.0,0,0.0,0.0,0.0,3.95,334154,0.0,0.0,0.0,0.0,3008.0
5,1,37,45,/model/Mul/model/Less,AutomaticBufferFusionOp,static,AI_VECTOR_CORE,1785400514118075.410	,2.000,0.090000,5,0,NO,"""1,1,4097;1,1,4097;""",FLOAT;FLOAT;FLOAT,NCHW;NCHW;NCHW,"""1,1,4097""",BOOL,NCHW,N/A,0.0,0,0.0,0.0,0.0,1.336,12021,0.014,0.005,0.0,0.005,20960.0
5,1,38,45,/model/Where,SelectV2,static,AI_VECTOR_CORE,1785400514118077.430	,1.900,0.000000,3,0,NO,"""1,1,1,4097;;1,1,1,4097""",BOOL;FLOAT16;FLOAT16,NCHW;NCHW;NCHW,"""1,1,1,4097""",FLOAT16,NCHW,N/A,0.0,0,0.0,0.0,0.0,1.186,6405,0.01,0.015,0.0,0.01,19008.0
5,1,39,45,/model/layers.27/self_attn/Slice_5,StridedSliceD,static,AI_VECTOR_CORE,1785400514118079.350	,23.500,0.000000,1,0,NO,"""1,112,4096,128""",FLOAT16,ND,"""1,2,4096,128""",FLOAT16,ND,N/A,0.0,0,0.0,0.0,0.0,22.974,41354,0.0,0.0,0.0,0.0,64.0
5,1,40,45,/model/layers.27/self_attn/Slice_4,StridedSliceD,static,AI_VECTOR_CORE,1785400514118102.890	,24.260,0.250000,1,0,NO,"""1,112,4096,128""",FLOAT16,ND,"""1,2,4096,128""",FLOAT16,ND,N/A,0.0,0,0.0,0.0,0.0,23.707,42672,0.0,0.0,0.0,0.0,64.0
5,1,41,45,/model/layers.26/self_attn/Slice_5,StridedSliceD,static,AI_VECTOR_CORE,1785400514118127.170	,23.780,0.000000,1,0,NO,"""1,112,4096,128""",FLOAT16,ND,"""1,2,4096,128""",FLOAT16,ND,N/A,0.0,0,0.0,0.0,0.0,23.223,41802,0.0,0.0,0.0,0.0,64.0
5,1,42,45,/model/layers.26/self_attn/Slice_4,StridedSliceD,static,AI_VECTOR_CORE,1785400514118150.970	,24.380,0.000000,1,0,NO,"""1,112,4096,128""",FLOAT16,ND,"""1,2,4096,128""",FLOAT16,ND,N/A,0.0,0,0.0,0.0,0.0,23.803,42845,0.0,0.0,0.0,0.0,64.0
5,1,43,45,/model/layers.25/self_attn/Slice_5,StridedSliceD,static,AI_VECTOR_CORE,1785400514118175.390	,24.620,0.120000,1,0,NO,"""1,112,4096,128""",FLOAT16,ND,"""1,2,4096,128""",FLOAT16,ND,N/A,0.0,0,0.0,0.0,0.0,24.054,43298,0.0,0.0,0.0,0.0,64.0
