Device_id,Model ID,Task ID,Stream ID,Op Name,OP Type,OP State,Task Type,Task Start Time(us),Task Duration(us),Task Wait Time(us),Block Num,Mix Block Num,HF32 Eligible,Input Shapes,Input Data Types,Input Formats,Output Shapes,Output Data Types,Output Formats,Context ID,aicore_time(us),aic_total_cycles,aic_mac_fp16_ratio,aic_mac_int8_ratio,aic_cube_fops,aiv_time(us),aiv_total_cycles,aiv_vec_fp32_ratio,aiv_vec_fp16_ratio,aiv_vec_int32_ratio,aiv_vec_misc_ratio,aiv_vector_fops
5,1,13,45,/model/layers.0/self_attn/v_proj/MatMul,BatchMatMulV2,static,AI_CORE,1785408436954765.895	,10.000,0.130000,16,0,NO,"""1,1536;1536,256;256""",FLOAT16;FLOAT16;FLOAT16,ND;ND;NCHW,"""1,256""",FLOAT16,NCHW,N/A,8.632,248610,0.022,0.0,45375488.0,0.0,0,0.0,0.0,0.0,0.0,0.0
5,1,14,45,/model/Reshape_1/ConfusionTranspose/Transpose,Transpose,static,AI_VECTOR_CORE,1785408436954775.915	,139.740,0.000000,48,0,NO,"""1,4096,112,128;4""",FLOAT16;INT64,ND;ND,"""1,112,4096,128""",FLOAT16,ND,N/A,0.0,0,0.0,0.0,0.0,130.126,11242884,0.0,0.0,0.0,0.0,12288.0
5,1,18,45,PartitionedCall_/model/layers.0/self_attn/Gather_3_gatherv2_22,GatherV2,static,AI_VECTOR_CORE,1785408436954917.855	,1.640,2.010000,1,0,NO,"""4097,128;1,1;""",FLOAT16;INT64;INT32,ND;ND;ND,"""1,1,128""",FLOAT16,ND,N/A,0.0,0,0.0,0.0,0.0,1.068,1922,0.0,0.0,0.0,0.005,288.0
5,1,21,45,PartitionedCall_/model/layers.0/self_attn/Gather_4_gatherv2_27,GatherV2,static,AI_VECTOR_CORE,1785408436954919.675	,1.340,0.360000,1,0,NO,"""4097,128;1,1;""",FLOAT16;INT64;INT32,ND;ND;ND,"""1,1,128""",FLOAT16,ND,N/A,0.0,0,0.0,0.0,0.0,0.775,1395,0.0,0.0,0.0,0.006,288.0
5,1,24,45,NPURotaryPosEmb_1,RotaryPositionEmbedding,static,MIX_AIV,1785408436954922.075	,4.600,0.910000,2,0,NO,"""1,2,1,128;1,1,1,128;1,1,1,128""",FLOAT16;FLOAT16;FLOAT16,ND;ND;ND,"""1,2,1,128""",FLOAT16,ND,0,0.0,0,0.0,0.0,0.0,4.093,14733,0.002,0.0,0.0,0.002,2752.0
5,1,27,45,NPURotaryPosEmb_0,RotaryPositionEmbedding,static,MIX_AIV,1785408436954929.375	,6.040,2.900000,12,0,NO,"""1,12,1,128;1,1,1,128;1,1,1,128""",FLOAT16;FLOAT16;FLOAT16,ND;ND;ND,"""1,12,1,128""",FLOAT16,ND,0,0.0,0,0.0,0.0,0.0,5.069,109495,0.001,0.0,0.0,0.002,16512.0
5,1,28,45,/model/layers.0/self_attn/Div_2,RealDiv,static,AI_VECTOR_CORE,1785408436954936.655	,1.420,1.210000,1,0,NO,"""1,2,6,1,128;""",FLOAT16;FLOAT16,ND;ND,"""1,2,6,1,128""",FLOAT16,ND,N/A,0.0,0,0.0,0.0,0.0,0.834,1502,0.032,0.0,0.0,0.005,3328.0
5,1,29,45,/model/Concat_3,ConcatD,static,AI_VECTOR_CORE,1785408436954938.095	,8.540,0.000000,47,0,NO,"""1,1,4096;1,1,1""",FLOAT;FLOAT,NCHW;NCHW,"""1,1,4097""",FLOAT,NCHW,N/A,0.0,0,0.0,0.0,0.0,4.737,400746,0.0,0.0,0.0,0.0,3008.0
5,1,30,45,/model/Mul/model/Less,AutomaticBufferFusionOp,static,AI_VECTOR_CORE,1785408436954946.655	,2.320,0.210000,5,0,NO,"""1,1,4097;1,1,4097;""",FLOAT;FLOAT;FLOAT,NCHW;NCHW;NCHW,"""1,1,4097""",BOOL,NCHW,N/A,0.0,0,0.0,0.0,0.0,1.325,11926,0.014,0.006,0.0,0.005,20960.0
5,1,31,45,/model/Where,SelectV2,static,AI_VECTOR_CORE,1785408436954948.995	,1.980,0.000000,3,0,NO,"""1,1,1,4097;;1,1,1,4097""",BOOL;FLOAT16;FLOAT16,NCHW;NCHW;NCHW,"""1,1,1,4097""",FLOAT16,NCHW,N/A,0.0,0,0.0,0.0,0.0,1.209,6526,0.01,0.015,0.0,0.01,19008.0
5,1,32,45,PartitionedCall_/model/layers.27/self_attn/Gather_7_gatherv2_437,GatherV2,static,AI_VECTOR_CORE,1785408436954950.995	,10.440,0.020000,48,0,NO,"""1,28,2,2,4096,128;;""",FLOAT16;INT64;INT32,ND;ND;ND,"""1,2,2,4096,128""",FLOAT16,ND,N/A,0.0,0,0.0,0.0,0.0,8.444,729559,0.0,0.0,0.0,0.001,19968.0
5,1,33,45,PartitionedCall_/model/layers.27/self_attn/Gather_9_gatherv2_730,GatherV2,static,AI_VECTOR_CORE,1785408436954961.475	,8.000,0.060000,48,0,NO,"""1,2,2,4096,128;;""",FLOAT16;INT64;INT32,ND;ND;ND,"""1,2,4096,128""",FLOAT16,ND,N/A,0.0,0,0.0,0.0,0.0,6.142,530693,0.0,0.0,0.0,0.001,13824.0
5,1,34,45,PartitionedCall_/model/layers.27/self_attn/Gather_8_gatherv2_725,GatherV2,static,AI_VECTOR_CORE,1785408436954969.495	,5.780,0.000000,48,0,NO,"""1,2,2,4096,128;;""",FLOAT16;INT64;INT32,ND;ND;ND,"""1,2,4096,128""",FLOAT16,ND,N/A,0.0,0,0.0,0.0,0.0,4.524,390838,0.0,0.0,0.0,0.001,13824.0
5,1,35,45,PartitionedCall_/model/layers.26/self_attn/Gather_7_gatherv2_432,GatherV2,static,AI_VECTOR_CORE,1785408436954975.295	,5.020,0.000000,48,0,NO,"""1,28,2,2,4096,128;;""",FLOAT16;INT64;INT32,ND;ND;ND,"""1,2,2,4096,128""",FLOAT16,ND,N/A,0.0,0,0.0,0.0,0.0,3.42,295508,0.0,0.0,0.0,0.002,19968.0
5,1,36,45,PartitionedCall_/model/layers.26/self_attn/Gather_9_gatherv2_720,GatherV2,static,AI_VECTOR_CORE,1785408436954980.335	,4.180,0.000000,48,0,NO,"""1,2,2,4096,128;;""",FLOAT16;INT64;INT32,ND;ND;ND,"""1,2,4096,128""",FLOAT16,ND,N/A,0.0,0,0.0,0.0,0.0,2.581,223039,0.0,0.0,0.0,0.002,13824.0
5,1,37,45,PartitionedCall_/model/layers.26/self_attn/Gather_8_gatherv2_715,GatherV2,static,AI_VECTOR_CORE,1785408436954984.535	,3.840,0.070000,48,0,NO,"""1,2,2,4096,128;;""",FLOAT16;INT64;INT32,ND;ND;ND,"""1,2,4096,128""",FLOAT16,ND,N/A,0.0,0,0.0,0.0,0.0,2.53,218624,0.0,0.0,0.0,0.002,13824.0
5,1,38,45,PartitionedCall_/model/layers.25/self_attn/Gather_7_gatherv2_427,GatherV2,static,AI_VECTOR_CORE,1785408436954988.395	,7.380,0.160000,48,0,NO,"""1,28,2,2,4096,128;;""",FLOAT16;INT64;INT32,ND;ND;ND,"""1,2,2,4096,128""",FLOAT16,ND,N/A,0.0,0,0.0,0.0,0.0,5.336,461052,0.0,0.0,0.0,0.001,19968.0
5,1,39,45,PartitionedCall_/model/layers.25/self_attn/Gather_9_gatherv2_710,GatherV2,static,AI_VECTOR_CORE,1785408436954995.795	,3.820,0.000000,48,0,NO,"""1,2,2,4096,128;;""",FLOAT16;INT64;INT32,ND;ND;ND,"""1,2,4096,128""",FLOAT16,ND,N/A,0.0,0,0.0,0.0,0.0,2.499,215947,0.0,0.0,0.0,0.002,13824.0
5,1,40,45,PartitionedCall_/model/layers.25/self_attn/Gather_8_gatherv2_705,GatherV2,static,AI_VECTOR_CORE,1785408436954999.635	,5.780,0.180000,48,0,NO,"""1,2,2,4096,128;;""",FLOAT16;INT64;INT32,ND;ND;ND,"""1,2,4096,128""",FLOAT16,ND,N/A,0.0,0,0.0,0.0,0.0,4.52,390552,0.0,0.0,0.0,0.001,13824.0
5,1,41,45,PartitionedCall_/model/layers.24/self_attn/Gather_7_gatherv2_422,GatherV2,static,AI_VECTOR_CORE,1785408436955005.435	,5.360,0.000000,48,0,NO,"""1,28,2,2,4096,128;;""",FLOAT16;INT64;INT32,ND;ND;ND,"""1,2,2,4096,128""",FLOAT16,ND,N/A,0.0,0,0.0,0.0,0.0,3.434,296656,0.0,0.0,0.0,0.002,19968.0
5,1,42,45,PartitionedCall_/model/layers.24/self_attn/Gather_9_gatherv2_700,GatherV2,static,AI_VECTOR_CORE,1785408436955010.815	,6.080,0.000000,48,0,NO,"""1,2,2,4096,128;;""",FLOAT16;INT64;INT32,ND;ND;ND,"""1,2,4096,128""",FLOAT16,ND,N/A,0.0,0,0.0,0.0,0.0,4.601,397565,0.0,0.0,0.0,0.001,13824.0
5,1,43,45,PartitionedCall_/model/layers.24/self_attn/Gather_8_gatherv2_695,GatherV2,static,AI_VECTOR_CORE,1785408436955016.935	,4.020,0.170000,48,0,NO,"""1,2,2,4096,128;;""",FLOAT16;INT64;INT32,ND;ND;ND,"""1,2,4096,128""",FLOAT16,ND,N/A,0.0,0,0.0,0.0,0.0,2.509,216747,0.0,0.0,0.0,0.002,13824.0
5,1,44,45,PartitionedCall_/model/layers.23/self_attn/Gather_7_gatherv2_417,GatherV2,static,AI_VECTOR_CORE,1785408436955020.995	,7.200,0.000000,48,0,NO,"""1,28,2,2,4096,128;;""",FLOAT16;INT64;INT32,ND;ND;ND,"""1,2,2,4096,128""",FLOAT16,ND,N/A,0.0,0,0.0,0.0,0.0,5.532,477923,0.0,0.0,0.0,0.001,19968.0
5,1,45,45,PartitionedCall_/model/layers.23/self_attn/Gather_9_gatherv2_690,GatherV2,static,AI_VECTOR_CORE,1785408436955028.215	,3.880,0.050000,48,0,NO,"""1,2,2,4096,128;;""",FLOAT16;INT64;INT32,ND;ND;ND,"""1,2,4096,128""",FLOAT16,ND,N/A,0.0,0,0.0,0.0,0.0,2.57,222050,0.0,0.0,0.0,0.002,13824.0
5,1,46,45,PartitionedCall_/model/layers.23/self_attn/Gather_8_gatherv2_685,GatherV2,static,AI_VECTOR_CORE,1785408436955032.115	,5.820,0.000000,48,0,NO,"""1,2,2,4096,128;;""",FLOAT16;INT64;INT32,ND;ND;ND,"""1,2,4096,128""",FLOAT16,ND,N/A,0.0,0,0.0,0.0,0.0,4.57,394866,0.0,0.0,0.0,0.001,13824.0
5,1,47,45,PartitionedCall_/model/layers.22/self_attn/Gather_7_gatherv2_412,GatherV2,static,AI_VECTOR_CORE,1785408436955037.955	,5.740,0.180000,48,0,NO,"""1,28,2,2,4096,128;;""",FLOAT16;INT64;INT32,ND;ND;ND,"""1,2,2,4096,128""",FLOAT16,ND,N/A,0.0,0,0.0,0.0,0.0,3.625,313236,0.0,0.0,0.0,0.002,19968.0
5,1,48,45,PartitionedCall_/model/layers.22/self_attn/Gather_9_gatherv2_680,GatherV2,static,AI_VECTOR_CORE,1785408436955043.715	,6.000,0.010000,48,0,NO,"""1,2,2,4096,128;;""",FLOAT16;INT64;INT32,ND;ND;ND,"""1,2,4096,128""",FLOAT16,ND,N/A,0.0,0,0.0,0.0,0.0,4.633,400263,0.0,0.0,0.0,0.001,13824.0
5,1,49,45,PartitionedCall_/model/layers.22/self_attn/Gather_8_gatherv2_675,GatherV2,static,AI_VECTOR_CORE,1785408436955049.735	,3.860,0.000000,48,0,NO,"""1,2,2,4096,128;;""",FLOAT16;INT64;INT32,ND;ND;ND,"""1,2,4096,128""",FLOAT16,ND,N/A,0.0,0,0.0,0.0,0.0,2.541,219543,0.0,0.0,0.0,0.002,13824.0
5,1,50,45,PartitionedCall_/model/layers.21/self_attn/Gather_7_gatherv2_407,GatherV2,static,AI_VECTOR_CORE,1785408436955053.615	,7.140,0.000000,48,0,NO,"""1,28,2,2,4096,128;;""",FLOAT16;INT64;INT32,ND;ND;ND,"""1,2,2,4096,128""",FLOAT16,ND,N/A,0.0,0,0.0,0.0,0.0,5.445,470482,0.0,0.0,0.0,0.001,19968.0
