Device_id,Model ID,Task ID,Stream ID,Op Name,OP Type,OP State,Task Type,Task Start Time(us),Task Duration(us),Task Wait Time(us),Block Num,Mix Block Num,HF32 Eligible,Input Shapes,Input Data Types,Input Formats,Output Shapes,Output Data Types,Output Formats,Context ID,aicore_time(us),aic_total_cycles,aic_mac_fp16_ratio,aic_mac_int8_ratio,aic_cube_fops,aiv_time(us),aiv_total_cycles,aiv_vec_fp32_ratio,aiv_vec_fp16_ratio,aiv_vec_int32_ratio,aiv_vec_misc_ratio,aiv_vector_fops
5,1,1040,45,/model/layers.26/Add_1/model/layers.27/input_layernorm/Cast/model/layers.27/input_layernorm/Pow/SquarePartitionedCall_/model/layers.27/input_layernorm/ReduceMean_ReduceMean_3549/model/layers.27/input_layernorm/Add/model/layers.27/input_layernorm/Sqrt/model/layers.27/input_layernorm/Divtrans_Cast_54/model/layers.27/input_layernorm/Mul/model/layers.27/input_layernorm/Mul_1,Add,static,AI_VECTOR_CORE,1785400772340595.365	,1.440,0.000000,1,0,NO,"""1,1,1536;1,1,1536;;;1536""",FLOAT16;FLOAT16;FLOAT;FLOAT;FLOAT16,NCHW;NCHW;NCHW;NCHW;NCHW,"""1,1,1536;1,1,1536""",FLOAT16;FLOAT16,NCHW;NCHW,N/A,0.0,0,0.0,0.0,0.0,0.949,1709,0.081,0.021,0.0,0.006,13792.0
5,1,1042,45,/model/layers.27/self_attn/q_proj/MatMul,BatchMatMulV2,static,AI_CORE,1785400772340596.885	,12.340,0.310000,24,0,NO,"""1,1536;1536,1536;1536""",FLOAT16;FLOAT16;FLOAT16,ND;ND;NCHW,"""1,1536""",FLOAT16,NCHW,N/A,10.976,474169,0.037,0.0,142327808.0,0.0,0,0.0,0.0,0.0,0.0,0.0
5,1,1044,45,/model/layers.27/self_attn/k_proj/MatMul,BatchMatMulV2,static,AI_CORE,1785400772340609.305	,9.320,0.000000,16,0,NO,"""1,1536;1536,256;256""",FLOAT16;FLOAT16;FLOAT16,ND;ND;NCHW,"""1,256""",FLOAT16,NCHW,N/A,8.319,239579,0.023,0.0,45277184.0,0.0,0,0.0,0.0,0.0,0.0,0.0
5,1,1048,45,PartitionedCall_/model/layers.27/self_attn/Gather_3_gatherv2_292,GatherV2,static,AI_VECTOR_CORE,1785400772340620.825	,1.300,2.180000,1,0,NO,"""4097,128;1,1;""",FLOAT16;INT64;INT32,ND;ND;ND,"""1,1,128""",FLOAT16,ND,N/A,0.0,0,0.0,0.0,0.0,0.793,1428,0.0,0.0,0.0,0.006,288.0
5,1,1051,45,PartitionedCall_/model/layers.27/self_attn/Gather_4_gatherv2_297,GatherV2,static,AI_VECTOR_CORE,1785400772340622.305	,1.300,0.200000,1,0,NO,"""4097,128;1,1;""",FLOAT16;INT64;INT32,ND;ND;ND,"""1,1,128""",FLOAT16,ND,N/A,0.0,0,0.0,0.0,0.0,0.793,1427,0.0,0.0,0.0,0.006,288.0
5,1,1054,45,NPURotaryPosEmb_55,RotaryPositionEmbedding,static,MIX_AIV,1785400772340624.685	,2.680,1.200000,2,0,NO,"""1,2,1,128;1,1,1,128;1,1,1,128""",FLOAT16;FLOAT16;FLOAT16,ND;ND;ND,"""1,2,1,128""",FLOAT16,ND,0,0.0,0,0.0,0.0,0.0,2.149,7738,0.003,0.0,0.0,0.004,2752.0
5,1,1055,45,/model/layers.27/self_attn/Concat_5,ConcatD,static,AI_VECTOR_CORE,1785400772340628.245	,9.100,0.820000,48,0,NO,"""1,2,4096,128;1,2,1,128""",FLOAT16;FLOAT16,ND;ND,"""1,2,4097,128""",FLOAT16,ND,N/A,0.0,0,0.0,0.0,0.0,7.177,620077,0.0,0.0,0.0,0.013,267200.0
5,1,1056,45,/model/layers.27/self_attn/Expand,Expand,static,AI_VECTOR_CORE,1785400772340637.365	,7.620,0.000000,48,0,NO,"""1,2,1,4097,128;5""",FLOAT16;INT64,ND;ND,"""1,2,6,4097,128""",FLOAT16,ND,N/A,0.0,0,0.0,0.0,0.0,6.381,551342,0.0,0.0,0.0,0.0,3072.0
5,1,1059,45,NPURotaryPosEmb_54,RotaryPositionEmbedding,static,MIX_AIV,1785400772340646.205	,3.500,1.380000,12,0,NO,"""1,12,1,128;1,1,1,128;1,1,1,128""",FLOAT16;FLOAT16;FLOAT16,ND;ND;ND,"""1,12,1,128""",FLOAT16,ND,0,0.0,0,0.0,0.0,0.0,2.368,51154,0.003,0.0,0.0,0.004,16512.0
5,1,1060,45,/model/layers.27/self_attn/Div_2,RealDiv,static,AI_VECTOR_CORE,1785400772340650.385	,1.320,0.750000,1,0,NO,"""1,12,1,128;""",FLOAT16;FLOAT16,ND;ND,"""1,12,1,128""",FLOAT16,ND,N/A,0.0,0,0.0,0.0,0.0,0.733,1320,0.036,0.0,0.0,0.006,3328.0
5,1,1061,45,/model/layers.27/self_attn/MatMul,BatchMatMulV2,static,AI_CORE,1785400772340651.725	,10.000,0.000000,24,0,NO,"""1,12,1,128;1,12,4097,128""",FLOAT16;FLOAT16,ND;ND,"""1,12,1,4097""",FLOAT16,NCHW,N/A,8.847,382210,0.15,0.0,468992000.0,0.0,0,0.0,0.0,0.0,0.0,0.0
5,1,1062,45,/model/layers.27/self_attn/Add_3,Add,static,AI_VECTOR_CORE,1785400772340661.745	,4.280,0.000000,48,0,NO,"""1,12,1,4097;1,1,1,4097""",FLOAT16;FLOAT16,NCHW;NCHW,"""1,12,1,4097""",FLOAT16,NCHW,N/A,0.0,0,0.0,0.0,0.0,2.516,217393,0.002,0.002,0.0,0.001,89856.0
5,1,1063,45,/model/layers.27/self_attn/Softmax,SoftmaxV2,static,AI_VECTOR_CORE,1785400772340666.065	,2.860,0.000000,12,0,NO,"""1,12,1,4097""",FLOAT16,NCHW,"""1,12,1,4097""",FLOAT16,NCHW,N/A,0.0,0,0.0,0.0,0.0,2.069,44698,0.123,0.018,0.0,0.032,503040.0
5,1,1064,45,/model/layers.27/self_attn/v_proj/MatMul,BatchMatMulV2,static,AI_CORE,1785400772340668.945	,9.800,0.140000,16,0,NO,"""1,1536;1536,256;256""",FLOAT16;FLOAT16;FLOAT16,ND;ND;NCHW,"""1,256""",FLOAT16,NCHW,N/A,8.871,255479,0.022,0.0,45318144.0,0.0,0,0.0,0.0,0.0,0.0,0.0
5,1,1067,45,/model/layers.27/self_attn/Concat_6,ConcatD,static,AI_VECTOR_CORE,1785400772340678.925	,7.860,0.200000,48,0,NO,"""1,2,4096,128;1,2,1,128""",FLOAT16;FLOAT16,ND;ND,"""1,2,4097,128""",FLOAT16,ND,N/A,0.0,0,0.0,0.0,0.0,6.387,551853,0.0,0.0,0.0,0.015,267200.0
5,1,1068,45,/model/layers.27/self_attn/Expand_1,Expand,static,AI_VECTOR_CORE,1785400772340686.805	,6.020,0.000000,48,0,NO,"""1,2,1,4097,128;5""",FLOAT16;INT64,ND;ND,"""1,2,6,4097,128""",FLOAT16,ND,N/A,0.0,0,0.0,0.0,0.0,4.472,386351,0.0,0.0,0.0,0.0,3072.0
5,1,1069,45,/model/layers.27/self_attn/MatMul_1,BatchMatMulV2,static,AI_CORE,1785400772340692.845	,10.460,0.000000,12,0,NO,"""1,12,1,4097;1,12,4097,128""",FLOAT16;FLOAT16,ND;ND,"""1,12,1,128""",FLOAT16,NCHW,N/A,9.421,203493,0.235,0.0,392101888.0,0.0,0,0.0,0.0,0.0,0.0,0.0
5,1,1070,45,/model/layers.27/self_attn/o_proj/MatMul,BatchMatMulV2,static,AI_CORE,1785400772340703.325	,13.400,0.040000,24,0,NO,"""1,1536;1536,1536""",FLOAT16;FLOAT16,ND;ND,"""1,1536""",FLOAT16,NCHW,N/A,12.276,530339,0.033,0.0,142254080.0,0.0,0,0.0,0.0,0.0,0.0,0.0
5,1,1071,45,/model/layers.27/Add/model/layers.27/post_attention_layernorm/Cast/model/layers.27/post_attention_layernorm/Pow/SquarePartitionedCall_/model/layers.27/post_attention_layernorm/ReduceMean_ReduceMean_3733/model/layers.27/post_attention_layernorm/Add/model/layers.27/post_attention_layernorm/Sqrt/model/layers.27/post_attention_layernorm/Divtrans_Cast_55/model/layers.27/post_attention_layernorm/Mul/model/layers.27/post_attention_layernorm/Mul_1,Add,static,AI_VECTOR_CORE,1785400772340716.745	,1.440,0.100000,1,0,NO,"""1,1,1536;1,1,1536;;;1536""",FLOAT16;FLOAT16;FLOAT;FLOAT;FLOAT16,NCHW;NCHW;NCHW;NCHW;NCHW,"""1,1,1536;1,1,1536""",FLOAT16;FLOAT16,NCHW;NCHW,N/A,0.0,0,0.0,0.0,0.0,0.984,1771,0.078,0.02,0.0,0.006,13792.0
5,1,1072,45,/model/layers.27/mlp/gate_proj/MatMul,BatchMatMulV2,static,AI_CORE,1785400772340718.225	,27.900,0.060000,18,0,NO,"""1,1536;1536,8960""",FLOAT16;FLOAT16,ND;ND,"""1,8960""",FLOAT16,NCHW,N/A,24.697,800185,0.127,0.0,829939712.0,0.0,0,0.0,0.0,0.0,0.0,0.0
5,1,1073,45,/model/layers.27/mlp/up_proj/MatMul,BatchMatMulV2,static,AI_CORE,1785400772340746.145	,24.840,0.100000,18,0,NO,"""1,1536;1536,8960""",FLOAT16;FLOAT16,ND;ND,"""1,8960""",FLOAT16,NCHW,N/A,22.674,734625,0.138,0.0,829579264.0,0.0,0,0.0,0.0,0.0,0.0,0.0
5,1,1074,45,/model/layers.27/mlp/act_fn/Sigmoid/model/layers.27/mlp/act_fn/Mul/model/layers.27/mlp/Mul,AutomaticBufferFusionOp,static,AI_VECTOR_CORE,1785400772340771.005	,2.580,0.000000,9,0,NO,"""1,1,8960;1,1,8960;1,1,8960""",FLOAT16;FLOAT16;FLOAT16,NCHW;NCHW;NCHW,"""1,1,8960""",FLOAT16,NCHW,N/A,0.0,0,0.0,0.0,0.0,1.321,21393,0.052,0.007,0.0,0.004,92192.0
5,1,1075,45,/model/layers.27/mlp/down_proj/MatMul,BatchMatMulV2,static,AI_CORE,1785400772340773.605	,37.580,0.000000,24,0,NO,"""1,8960;8960,1536""",FLOAT16;FLOAT16,ND;ND,"""1,1536""",FLOAT16,NCHW,N/A,35.678,1541306,0.066,0.0,830070784.0,0.0,0,0.0,0.0,0.0,0.0,0.0
5,1,1076,45,/model/layers.27/Add_1/model/norm/Cast/model/norm/Pow/SquarePartitionedCall_/model/norm/ReduceMean_ReduceMean_3745/model/norm/Add/model/norm/Sqrt/model/norm/Divtrans_Cast_56/model/norm/Mul/model/norm/Mul_1,Add,static,AI_VECTOR_CORE,1785400772340811.205	,1.560,0.170000,1,0,NO,"""1,1,1536;1,1,1536;;;1536""",FLOAT16;FLOAT16;FLOAT;FLOAT;FLOAT16,NCHW;NCHW;NCHW;NCHW;NCHW,"""1,1,1536""",FLOAT16,NCHW,N/A,0.0,0,0.0,0.0,0.0,1.031,1855,0.074,0.019,0.0,0.006,13792.0
5,1,1077,45,/lm_head/MatMul,BatchMatMulV2,static,AI_CORE,1785400772340812.785	,390.680,0.000000,24,0,NO,"""1,1536;151936,1536""",FLOAT16;FLOAT16,ND;ND,"""1,151936""",FLOAT16,NCHW,N/A,378.781,16363350,0.105,0.0,14087741440.0,0.0,0,0.0,0.0,0.0,0.0,0.0
5,1,1078,45,/Cast,Cast,static,AI_VECTOR_CORE,1785400772341203.485	,7.840,0.070000,48,0,NO,"""1,1,151936""",FLOAT16,NCHW,"""1,1,151936""",FLOAT,NCHW,N/A,0.0,0,0.0,0.0,0.0,5.368,463795,0.005,0.0,0.0,0.001,161152.0
5,1,0,45,MY_/model/Trilu_Tril,Tril,static,AI_VECTOR_CORE,1785400772341552.765	,1.320,341.410000,1,0,NO,"""1,1,1""",FLOAT,NCHW,"""1,1,1""",FLOAT,NCHW,N/A,0.0,0,0.0,0.0,0.0,0.76,1368,0.0,0.0,0.0,0.001,64.0
5,1,1,45,/model/Cast_1,Cast,static,AI_VECTOR_CORE,1785400772341554.105	,3.080,0.000000,9,0,NO,"""1,1,4097""",INT64,NCHW,"""1,1,4097""",FLOAT,NCHW,N/A,0.0,0,0.0,0.0,0.0,1.738,28155,0.0,0.0,0.0,0.007,6016.0
5,1,2,45,PartitionedCall_/model/embed_tokens/Gather_gatherv2_3,GatherV2,static,AI_VECTOR_CORE,1785400772341557.205	,8.440,0.170000,48,0,NO,"""151936,1536;1,1;""",FLOAT16;INT64;INT32,NCHW;NCHW;NCHW,"""1,1,1536""",FLOAT16,NCHW,N/A,0.0,0,0.0,0.0,0.0,4.982,430466,0.0,0.0,0.0,0.001,13824.0
5,1,3,45,/model/layers.0/input_layernorm/Cast,Cast,static,AI_VECTOR_CORE,1785400772341565.665	,1.340,0.060000,2,0,NO,"""1,1,1536""",FLOAT16,NCHW,"""1,1,1536""",FLOAT,NCHW,N/A,0.0,0,0.0,0.0,0.0,0.705,2537,0.009,0.0,0.0,0.005,1920.0
5,1,4,45,/model/layers.0/input_layernorm/Pow/SquarePartitionedCall_/model/layers.0/input_layernorm/ReduceMean_ReduceMean_305,Square,static,AI_VECTOR_CORE,1785400772341567.025	,1.320,0.000000,1,0,NO,"""1,1,1536""",FLOAT,NCHW,"""1,1,1""",FLOAT,NCHW,N/A,0.0,0,0.0,0.0,0.0,0.769,1384,0.052,0.0,0.0,0.004,4768.0
5,1,5,45,/model/layers.0/input_layernorm/Add/model/layers.0/input_layernorm/Sqrt/model/layers.0/input_layernorm/Div,AutomaticBufferFusionOp,static,AI_VECTOR_CORE,1785400772341568.365	,1.260,0.000000,1,0,NO,"""1,1,1;;""",FLOAT;FLOAT;FLOAT,NCHW;NCHW;NCHW,"""1,1,1""",FLOAT,NCHW,N/A,0.0,0,0.0,0.0,0.0,0.762,1371,0.002,0.0,0.0,0.003,320.0
5,1,6,45,trans_Cast_0/model/layers.0/input_layernorm/Mul,Cast,static,AI_VECTOR_CORE,1785400772341569.645	,1.300,0.240000,2,0,NO,"""1,1,1;1,1,1536""",FLOAT;FLOAT16,NCHW;NCHW,"""1,1,1536""",FLOAT16,NCHW,N/A,0.0,0,0.0,0.0,0.0,0.724,2606,0.005,0.005,0.0,0.005,2880.0
5,1,7,45,/model/layers.0/input_layernorm/Mul_1,Mul,static,AI_VECTOR_CORE,1785400772341570.985	,1.320,0.000000,1,0,NO,"""1536;1,1,1536""",FLOAT16;FLOAT16,NCHW;NCHW,"""1,1,1536""",FLOAT16,NCHW,N/A,0.0,0,0.0,0.0,0.0,0.827,1488,0.008,0.008,0.0,0.004,2496.0
5,1,9,45,/model/layers.0/self_attn/v_proj/MatMul,BatchMatMulV2,static,AI_CORE,1785400772341572.365	,10.380,0.000000,16,0,NO,"""1,1536;1536,256;256""",FLOAT16;FLOAT16;FLOAT16,ND;ND;NCHW,"""1,256""",FLOAT16,NCHW,N/A,9.317,268331,0.021,0.0,45162496.0,0.0,0,0.0,0.0,0.0,0.0,0.0
5,1,10,45,/model/layers.0/self_attn/q_proj/MatMul,BatchMatMulV2,static,AI_CORE,1785400772341582.765	,11.140,0.120000,24,0,NO,"""1,1536;1536,1536;1536""",FLOAT16;FLOAT16;FLOAT16,ND;ND;NCHW,"""1,1536""",FLOAT16,NCHW,N/A,10.174,439498,0.04,0.0,142262272.0,0.0,0,0.0,0.0,0.0,0.0,0.0
5,1,12,45,/model/layers.0/self_attn/k_proj/MatMul,BatchMatMulV2,static,AI_CORE,1785400772341593.965	,10.000,0.110000,16,0,NO,"""1,1536;1536,256;256""",FLOAT16;FLOAT16;FLOAT16,ND;ND;NCHW,"""1,256""",FLOAT16,NCHW,N/A,9.001,259234,0.021,0.0,45301760.0,0.0,0,0.0,0.0,0.0,0.0,0.0
5,1,14,45,PartitionedCall_/model/Transpose_Transpose_6,Transpose,static,AI_VECTOR_CORE,1785400772341604.025	,133.800,0.000000,48,0,NO,"""1,4096,112,128;4""",FLOAT16;INT32,ND;ND,"""1,112,4096,128""",FLOAT16,ND,N/A,0.0,0,0.0,0.0,0.0,123.412,10662789,0.0,0.0,0.0,0.0,12288.0
5,1,18,45,PartitionedCall_/model/layers.0/self_attn/Gather_3_gatherv2_22,GatherV2,static,AI_VECTOR_CORE,1785400772341739.985	,1.560,2.200000,1,0,NO,"""4097,128;1,1;""",FLOAT16;INT64;INT32,ND;ND;ND,"""1,1,128""",FLOAT16,ND,N/A,0.0,0,0.0,0.0,0.0,1.046,1882,0.0,0.0,0.0,0.005,288.0
5,1,21,45,PartitionedCall_/model/layers.0/self_attn/Gather_4_gatherv2_27,GatherV2,static,AI_VECTOR_CORE,1785400772341741.725	,1.260,0.190000,1,0,NO,"""4097,128;1,1;""",FLOAT16;INT64;INT32,ND;ND;ND,"""1,1,128""",FLOAT16,ND,N/A,0.0,0,0.0,0.0,0.0,0.754,1358,0.0,0.0,0.0,0.007,288.0
5,1,24,45,NPURotaryPosEmb_1,RotaryPositionEmbedding,static,MIX_AIV,1785400772341744.505	,4.500,1.490000,2,0,NO,"""1,2,1,128;1,1,1,128;1,1,1,128""",FLOAT16;FLOAT16;FLOAT16,ND;ND;ND,"""1,2,1,128""",FLOAT16,ND,0,0.0,0,0.0,0.0,0.0,4.05,14581,0.002,0.0,0.0,0.002,2752.0
5,1,27,45,NPURotaryPosEmb_0,RotaryPositionEmbedding,static,MIX_AIV,1785400772341751.745	,6.420,2.750000,12,0,NO,"""1,12,1,128;1,1,1,128;1,1,1,128""",FLOAT16;FLOAT16;FLOAT16,ND;ND;ND,"""1,12,1,128""",FLOAT16,ND,0,0.0,0,0.0,0.0,0.0,5.245,113301,0.001,0.0,0.0,0.002,16512.0
5,1,28,45,/model/layers.0/self_attn/Div_2,RealDiv,static,AI_VECTOR_CORE,1785400772341758.925	,1.340,0.830000,1,0,NO,"""1,12,1,128;""",FLOAT16;FLOAT16,ND;ND,"""1,12,1,128""",FLOAT16,ND,N/A,0.0,0,0.0,0.0,0.0,0.77,1386,0.035,0.0,0.0,0.006,3328.0
5,1,29,45,/model/Concat_3,ConcatD,static,AI_VECTOR_CORE,1785400772341760.285	,7.320,0.000000,47,0,NO,"""1,1,4096;1,1,1""",FLOAT;FLOAT,NCHW;NCHW,"""1,1,4097""",FLOAT,NCHW,N/A,0.0,0,0.0,0.0,0.0,3.981,336795,0.0,0.0,0.0,0.0,3008.0
5,1,30,45,/model/Mul/model/Less,AutomaticBufferFusionOp,static,AI_VECTOR_CORE,1785400772341767.645	,2.300,0.180000,5,0,NO,"""1,1,4097;1,1,4097;""",FLOAT;FLOAT;FLOAT,NCHW;NCHW;NCHW,"""1,1,4097""",BOOL,NCHW,N/A,0.0,0,0.0,0.0,0.0,1.342,12075,0.013,0.005,0.0,0.005,20960.0
5,1,31,45,/model/Where,SelectV2,static,AI_VECTOR_CORE,1785400772341769.985	,1.660,0.000000,3,0,NO,"""1,1,1,4097;;1,1,1,4097""",BOOL;FLOAT16;FLOAT16,NCHW;NCHW;NCHW,"""1,1,1,4097""",FLOAT16,NCHW,N/A,0.0,0,0.0,0.0,0.0,1.133,6116,0.011,0.016,0.0,0.011,19008.0
5,1,32,45,/model/layers.27/self_attn/Slice_5,StridedSliceD,static,AI_VECTOR_CORE,1785400772341771.665	,23.020,0.090000,1,0,NO,"""1,112,4096,128""",FLOAT16,ND,"""1,2,4096,128""",FLOAT16,ND,N/A,0.0,0,0.0,0.0,0.0,22.516,40529,0.0,0.0,0.0,0.0,64.0
5,1,33,45,/model/layers.27/self_attn/Slice_4,StridedSliceD,static,AI_VECTOR_CORE,1785400772341794.705	,23.800,0.000000,1,0,NO,"""1,112,4096,128""",FLOAT16,ND,"""1,2,4096,128""",FLOAT16,ND,N/A,0.0,0,0.0,0.0,0.0,23.307,41952,0.0,0.0,0.0,0.0,64.0
5,1,34,45,/model/layers.26/self_attn/Slice_5,StridedSliceD,static,AI_VECTOR_CORE,1785400772341818.545	,22.780,0.000000,1,0,NO,"""1,112,4096,128""",FLOAT16,ND,"""1,2,4096,128""",FLOAT16,ND,N/A,0.0,0,0.0,0.0,0.0,22.288,40118,0.0,0.0,0.0,0.0,64.0
5,1,35,45,/model/layers.26/self_attn/Slice_4,StridedSliceD,static,AI_VECTOR_CORE,1785400772341841.345	,23.640,0.000000,1,0,NO,"""1,112,4096,128""",FLOAT16,ND,"""1,2,4096,128""",FLOAT16,ND,N/A,0.0,0,0.0,0.0,0.0,23.133,41639,0.0,0.0,0.0,0.0,64.0
5,1,36,45,/model/layers.25/self_attn/Slice_5,StridedSliceD,static,AI_VECTOR_CORE,1785400772341865.005	,23.900,0.110000,1,0,NO,"""1,112,4096,128""",FLOAT16,ND,"""1,2,4096,128""",FLOAT16,ND,N/A,0.0,0,0.0,0.0,0.0,23.381,42085,0.0,0.0,0.0,0.0,64.0
5,1,37,45,/model/layers.25/self_attn/Slice_4,StridedSliceD,static,AI_VECTOR_CORE,1785400772341888.925	,24.060,0.100000,1,0,NO,"""1,112,4096,128""",FLOAT16,ND,"""1,2,4096,128""",FLOAT16,ND,N/A,0.0,0,0.0,0.0,0.0,23.524,42343,0.0,0.0,0.0,0.0,64.0
5,1,38,45,/model/layers.24/self_attn/Slice_5,StridedSliceD,static,AI_VECTOR_CORE,1785400772341913.005	,23.340,0.000000,1,0,NO,"""1,112,4096,128""",FLOAT16,ND,"""1,2,4096,128""",FLOAT16,ND,N/A,0.0,0,0.0,0.0,0.0,22.816,41068,0.0,0.0,0.0,0.0,64.0
5,1,39,45,/model/layers.24/self_attn/Slice_4,StridedSliceD,static,AI_VECTOR_CORE,1785400772341936.365	,24.140,0.000000,1,0,NO,"""1,112,4096,128""",FLOAT16,ND,"""1,2,4096,128""",FLOAT16,ND,N/A,0.0,0,0.0,0.0,0.0,23.612,42502,0.0,0.0,0.0,0.0,64.0
5,1,40,45,/model/layers.23/self_attn/Slice_5,StridedSliceD,static,AI_VECTOR_CORE,1785400772341960.545	,24.100,0.110000,1,0,NO,"""1,112,4096,128""",FLOAT16,ND,"""1,2,4096,128""",FLOAT16,ND,N/A,0.0,0,0.0,0.0,0.0,23.557,42403,0.0,0.0,0.0,0.0,64.0
5,1,41,45,/model/layers.23/self_attn/Slice_4,StridedSliceD,static,AI_VECTOR_CORE,1785400772341984.665	,25.600,0.150000,1,0,NO,"""1,112,4096,128""",FLOAT16,ND,"""1,2,4096,128""",FLOAT16,ND,N/A,0.0,0,0.0,0.0,0.0,25.048,45086,0.0,0.0,0.0,0.0,64.0
5,1,42,45,/model/layers.22/self_attn/Slice_5,StridedSliceD,static,AI_VECTOR_CORE,1785400772342010.285	,24.640,0.000000,1,0,NO,"""1,112,4096,128""",FLOAT16,ND,"""1,2,4096,128""",FLOAT16,ND,N/A,0.0,0,0.0,0.0,0.0,24.157,43483,0.0,0.0,0.0,0.0,64.0
5,1,43,45,/model/layers.22/self_attn/Slice_4,StridedSliceD,static,AI_VECTOR_CORE,1785400772342034.945	,24.360,0.110000,1,0,NO,"""1,112,4096,128""",FLOAT16,ND,"""1,2,4096,128""",FLOAT16,ND,N/A,0.0,0,0.0,0.0,0.0,23.878,42981,0.0,0.0,0.0,0.0,64.0
5,1,44,45,/model/layers.21/self_attn/Slice_5,StridedSliceD,static,AI_VECTOR_CORE,1785400772342059.325	,24.040,0.000000,1,0,NO,"""1,112,4096,128""",FLOAT16,ND,"""1,2,4096,128""",FLOAT16,ND,N/A,0.0,0,0.0,0.0,0.0,23.543,42377,0.0,0.0,0.0,0.0,64.0
5,1,45,45,/model/layers.21/self_attn/Slice_4,StridedSliceD,static,AI_VECTOR_CORE,1785400772342083.385	,24.880,0.210000,1,0,NO,"""1,112,4096,128""",FLOAT16,ND,"""1,2,4096,128""",FLOAT16,ND,N/A,0.0,0,0.0,0.0,0.0,24.397,43914,0.0,0.0,0.0,0.0,64.0
5,1,46,45,/model/layers.20/self_attn/Slice_5,StridedSliceD,static,AI_VECTOR_CORE,1785400772342108.285	,24.720,0.000000,1,0,NO,"""1,112,4096,128""",FLOAT16,ND,"""1,2,4096,128""",FLOAT16,ND,N/A,0.0,0,0.0,0.0,0.0,24.206,43570,0.0,0.0,0.0,0.0,64.0
5,1,47,45,/model/layers.20/self_attn/Slice_4,StridedSliceD,static,AI_VECTOR_CORE,1785400772342133.025	,25.680,0.030000,1,0,NO,"""1,112,4096,128""",FLOAT16,ND,"""1,2,4096,128""",FLOAT16,ND,N/A,0.0,0,0.0,0.0,0.0,25.182,45328,0.0,0.0,0.0,0.0,64.0
5,1,48,45,/model/layers.19/self_attn/Slice_5,StridedSliceD,static,AI_VECTOR_CORE,1785400772342158.745	,24.360,0.070000,1,0,NO,"""1,112,4096,128""",FLOAT16,ND,"""1,2,4096,128""",FLOAT16,ND,N/A,0.0,0,0.0,0.0,0.0,23.85,42930,0.0,0.0,0.0,0.0,64.0
5,1,49,45,/model/layers.19/self_attn/Slice_4,StridedSliceD,static,AI_VECTOR_CORE,1785400772342183.125	,24.200,0.000000,1,0,NO,"""1,112,4096,128""",FLOAT16,ND,"""1,2,4096,128""",FLOAT16,ND,N/A,0.0,0,0.0,0.0,0.0,23.676,42616,0.0,0.0,0.0,0.0,64.0
5,1,50,45,/model/layers.18/self_attn/Slice_5,StridedSliceD,static,AI_VECTOR_CORE,1785400772342207.345	,24.600,0.050000,1,0,NO,"""1,112,4096,128""",FLOAT16,ND,"""1,2,4096,128""",FLOAT16,ND,N/A,0.0,0,0.0,0.0,0.0,24.056,43301,0.0,0.0,0.0,0.0,64.0
5,1,51,45,/model/layers.18/self_attn/Slice_4,StridedSliceD,static,AI_VECTOR_CORE,1785400772342231.965	,25.780,0.150000,1,0,NO,"""1,112,4096,128""",FLOAT16,ND,"""1,2,4096,128""",FLOAT16,ND,N/A,0.0,0,0.0,0.0,0.0,25.252,45453,0.0,0.0,0.0,0.0,64.0
5,1,52,45,/model/layers.17/self_attn/Slice_5,StridedSliceD,static,AI_VECTOR_CORE,1785400772342257.765	,26.360,0.000000,1,0,NO,"""1,112,4096,128""",FLOAT16,ND,"""1,2,4096,128""",FLOAT16,ND,N/A,0.0,0,0.0,0.0,0.0,25.882,46587,0.0,0.0,0.0,0.0,64.0
5,1,53,45,/model/layers.17/self_attn/Slice_4,StridedSliceD,static,AI_VECTOR_CORE,1785400772342284.145	,26.380,0.140000,1,0,NO,"""1,112,4096,128""",FLOAT16,ND,"""1,2,4096,128""",FLOAT16,ND,N/A,0.0,0,0.0,0.0,0.0,25.904,46628,0.0,0.0,0.0,0.0,64.0
5,1,54,45,/model/layers.16/self_attn/Slice_5,StridedSliceD,static,AI_VECTOR_CORE,1785400772342310.545	,23.960,0.000000,1,0,NO,"""1,112,4096,128""",FLOAT16,ND,"""1,2,4096,128""",FLOAT16,ND,N/A,0.0,0,0.0,0.0,0.0,23.457,42223,0.0,0.0,0.0,0.0,64.0
5,1,55,45,/model/layers.16/self_attn/Slice_4,StridedSliceD,static,AI_VECTOR_CORE,1785400772342334.525	,24.260,0.040000,1,0,NO,"""1,112,4096,128""",FLOAT16,ND,"""1,2,4096,128""",FLOAT16,ND,N/A,0.0,0,0.0,0.0,0.0,23.755,42759,0.0,0.0,0.0,0.0,64.0
5,1,56,45,/model/layers.15/self_attn/Slice_5,StridedSliceD,static,AI_VECTOR_CORE,1785400772342358.805	,25.280,0.000000,1,0,NO,"""1,112,4096,128""",FLOAT16,ND,"""1,2,4096,128""",FLOAT16,ND,N/A,0.0,0,0.0,0.0,0.0,24.776,44596,0.0,0.0,0.0,0.0,64.0
5,1,57,45,/model/layers.15/self_attn/Slice_4,StridedSliceD,static,AI_VECTOR_CORE,1785400772342384.105	,26.880,0.000000,1,0,NO,"""1,112,4096,128""",FLOAT16,ND,"""1,2,4096,128""",FLOAT16,ND,N/A,0.0,0,0.0,0.0,0.0,26.363,47454,0.0,0.0,0.0,0.0,64.0
